INFO [2022-11-15 00:29:12,402] autoreload Watching for file changes with StatReloader
INFO [2022-11-15 04:35:04,715] basehttp "GET / HTTP/1.1" 200 6216
INFO [2022-11-15 04:35:04,734] basehttp "GET /static/style.css HTTP/1.1" 200 943
INFO [2022-11-15 04:35:04,788] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:35:04,793] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:35:04,874] basehttp "GET / HTTP/1.1" 200 6216
INFO [2022-11-15 04:35:04,890] basehttp "GET /static/style.css HTTP/1.1" 200 943
INFO [2022-11-15 04:35:04,947] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:35:04,953] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:35:05,030] basehttp "GET / HTTP/1.1" 200 6216
INFO [2022-11-15 04:35:05,046] basehttp "GET /static/style.css HTTP/1.1" 200 943
INFO [2022-11-15 04:35:05,096] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:35:05,100] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:35:05,155] basehttp "GET / HTTP/1.1" 200 6216
INFO [2022-11-15 04:35:05,171] basehttp "GET /static/style.css HTTP/1.1" 200 943
INFO [2022-11-15 04:35:05,218] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:35:05,224] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:35:07,040] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:35:07,042] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:35:07,150] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:36:06,369] basehttp "GET / HTTP/1.1" 200 6222
INFO [2022-11-15 04:36:06,390] basehttp "GET /static/style.css HTTP/1.1" 200 943
INFO [2022-11-15 04:36:06,439] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:36:06,444] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:36:06,622] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:36:06,625] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:36:06,722] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:37:04,512] basehttp "GET / HTTP/1.1" 200 6222
INFO [2022-11-15 04:37:04,525] basehttp "GET /static/style.css HTTP/1.1" 200 946
INFO [2022-11-15 04:37:04,588] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:37:04,598] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:37:04,751] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:37:04,754] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:37:04,843] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:42:58,862] basehttp "GET / HTTP/1.1" 200 5996
INFO [2022-11-15 04:42:58,885] basehttp "GET /static/style.css HTTP/1.1" 200 946
INFO [2022-11-15 04:42:58,941] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:42:58,948] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:42:59,122] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:42:59,123] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:42:59,213] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:43:26,492] basehttp "GET / HTTP/1.1" 200 5996
INFO [2022-11-15 04:43:26,511] basehttp "GET /static/style.css HTTP/1.1" 200 978
INFO [2022-11-15 04:43:26,562] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:43:26,568] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:43:26,722] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:43:26,723] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:43:26,826] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:45:33,558] basehttp "GET / HTTP/1.1" 200 6008
INFO [2022-11-15 04:45:33,576] basehttp "GET /static/style.css HTTP/1.1" 200 978
INFO [2022-11-15 04:45:33,631] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:45:33,637] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:45:33,793] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:45:33,795] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:45:33,901] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:47:06,910] basehttp "GET / HTTP/1.1" 200 6256
INFO [2022-11-15 04:47:06,932] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 04:47:19,456] basehttp "GET / HTTP/1.1" 200 6186
INFO [2022-11-15 04:47:19,478] basehttp "GET /static/style.css HTTP/1.1" 200 978
INFO [2022-11-15 04:47:19,531] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:47:19,538] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:47:19,686] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:47:19,689] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:47:19,774] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:48:42,577] basehttp "GET / HTTP/1.1" 200 6198
INFO [2022-11-15 04:48:42,594] basehttp "GET /static/style.css HTTP/1.1" 200 978
INFO [2022-11-15 04:48:42,647] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:48:42,653] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:48:42,822] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:48:42,823] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:48:42,926] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:49:08,263] basehttp "GET / HTTP/1.1" 200 6207
INFO [2022-11-15 04:49:08,283] basehttp "GET /static/style.css HTTP/1.1" 200 978
INFO [2022-11-15 04:49:08,335] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:49:08,340] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:49:08,499] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:49:08,501] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:49:08,602] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 04:50:19,041] basehttp "GET / HTTP/1.1" 200 6207
INFO [2022-11-15 04:50:19,066] basehttp "GET /static/style.css HTTP/1.1" 200 976
INFO [2022-11-15 04:52:13,395] basehttp "GET / HTTP/1.1" 200 6195
INFO [2022-11-15 04:52:13,410] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 04:52:13,617] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 304 0
INFO [2022-11-15 04:53:27,711] basehttp "GET / HTTP/1.1" 200 6207
INFO [2022-11-15 04:53:27,728] basehttp "GET /static/style.css HTTP/1.1" 200 976
INFO [2022-11-15 04:53:27,786] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 04:53:27,791] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 04:53:27,949] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 04:53:27,950] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 04:53:28,049] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:02:41,869] basehttp "GET / HTTP/1.1" 200 6222
INFO [2022-11-15 05:02:41,883] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:02:41,939] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 304 0
INFO [2022-11-15 05:02:42,059] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 304 0
INFO [2022-11-15 05:06:02,398] basehttp "GET / HTTP/1.1" 200 6222
INFO [2022-11-15 05:06:02,415] basehttp "GET /static/style.css HTTP/1.1" 200 1095
INFO [2022-11-15 05:06:02,439] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 304 0
INFO [2022-11-15 05:06:03,582] basehttp "GET / HTTP/1.1" 200 6222
INFO [2022-11-15 05:06:03,600] basehttp "GET /static/style.css HTTP/1.1" 200 1095
INFO [2022-11-15 05:06:03,654] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:06:03,659] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:06:03,797] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:06:03,800] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:06:03,881] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:06:50,002] basehttp "GET / HTTP/1.1" 200 6217
INFO [2022-11-15 05:06:50,017] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:06:54,932] basehttp "GET / HTTP/1.1" 200 6222
INFO [2022-11-15 05:06:54,949] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:07:59,881] basehttp "GET / HTTP/1.1" 200 6222
INFO [2022-11-15 05:07:59,894] basehttp "GET /static/style.css HTTP/1.1" 200 1089
INFO [2022-11-15 05:08:00,942] basehttp "GET / HTTP/1.1" 200 6222
INFO [2022-11-15 05:08:00,961] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:12:18,794] basehttp "GET / HTTP/1.1" 200 6234
INFO [2022-11-15 05:12:18,808] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:12:19,012] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 304 0
INFO [2022-11-15 05:13:26,665] basehttp "GET / HTTP/1.1" 200 6234
INFO [2022-11-15 05:13:26,686] basehttp "GET /static/style.css HTTP/1.1" 200 1090
INFO [2022-11-15 05:13:28,244] basehttp "GET / HTTP/1.1" 200 6234
INFO [2022-11-15 05:13:28,266] basehttp "GET /static/style.css HTTP/1.1" 200 1090
INFO [2022-11-15 05:13:28,324] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:13:28,329] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:13:30,131] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:13:30,131] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:13:30,228] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:17:19,237] basehttp "GET / HTTP/1.1" 200 6244
INFO [2022-11-15 05:17:19,262] basehttp "GET /static/style.css HTTP/1.1" 200 1090
INFO [2022-11-15 05:17:19,307] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:17:19,312] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:17:19,486] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:17:19,488] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:17:19,587] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:19:37,161] basehttp "GET / HTTP/1.1" 200 6232
INFO [2022-11-15 05:19:37,181] basehttp "GET /static/style.css HTTP/1.1" 200 1122
INFO [2022-11-15 05:20:15,603] basehttp "GET / HTTP/1.1" 200 6243
INFO [2022-11-15 05:20:15,622] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:20:54,715] basehttp "GET / HTTP/1.1" 200 6516
INFO [2022-11-15 05:20:54,736] basehttp "GET /static/style.css HTTP/1.1" 200 1122
INFO [2022-11-15 05:20:54,799] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:20:54,805] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:20:54,920] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:20:54,923] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:20:55,023] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:20:57,060] basehttp "GET / HTTP/1.1" 200 6516
INFO [2022-11-15 05:20:57,079] basehttp "GET /static/style.css HTTP/1.1" 200 1122
INFO [2022-11-15 05:20:57,147] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:20:57,156] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:20:57,262] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:20:57,264] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:20:57,273] basehttp "GET / HTTP/1.1" 200 6516
INFO [2022-11-15 05:20:57,361] basehttp "GET /static/style.css HTTP/1.1" 200 1122
INFO [2022-11-15 05:20:57,400] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:20:57,404] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:20:57,534] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:20:57,536] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:20:57,619] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:21:04,318] basehttp "GET / HTTP/1.1" 200 6516
INFO [2022-11-15 05:21:04,338] basehttp "GET /static/style.css HTTP/1.1" 200 1122
INFO [2022-11-15 05:21:04,392] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:21:04,397] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:21:04,527] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:21:04,529] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:21:04,622] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:22:06,563] basehttp "GET / HTTP/1.1" 200 6571
INFO [2022-11-15 05:22:06,581] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:22:18,936] basehttp "GET / HTTP/1.1" 200 6611
INFO [2022-11-15 05:22:18,952] basehttp "GET /static/style.css HTTP/1.1" 200 1122
INFO [2022-11-15 05:22:19,016] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:22:19,022] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:22:19,144] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:22:19,147] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:22:19,235] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:23:51,247] basehttp "GET / HTTP/1.1" 200 6617
INFO [2022-11-15 05:23:51,270] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:24:23,706] basehttp "GET / HTTP/1.1" 200 6624
INFO [2022-11-15 05:24:23,727] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:26:49,128] basehttp "GET / HTTP/1.1" 200 6624
INFO [2022-11-15 05:26:49,144] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:27:16,924] basehttp "GET / HTTP/1.1" 200 6624
INFO [2022-11-15 05:27:46,500] basehttp "GET / HTTP/1.1" 200 6631
INFO [2022-11-15 05:27:46,521] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:28:53,034] basehttp "GET / HTTP/1.1" 200 6739
INFO [2022-11-15 05:28:53,053] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:28:53,237] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 304 0
ERROR [2022-11-15 05:34:10,113] log Internal Server Error: /
Traceback (most recent call last):
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 505, in parse
    compile_func = self.tags[command]
KeyError: 'static'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/usr/local/lib/python3.8/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/usr/local/lib/python3.8/site-packages/django/core/handlers/base.py", line 220, in _get_response
    response = response.render()
  File "/usr/local/lib/python3.8/site-packages/django/template/response.py", line 114, in render
    self.content = self.rendered_content
  File "/usr/local/lib/python3.8/site-packages/django/template/response.py", line 92, in rendered_content
    return template.render(context, self._request)
  File "/usr/local/lib/python3.8/site-packages/django/template/backends/django.py", line 62, in render
    return self.template.render(context)
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 175, in render
    return self._render(context)
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 167, in _render
    return self.nodelist.render(context)
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
  File "/usr/local/lib/python3.8/site-packages/django/template/loader_tags.py", line 157, in render
    return compiled_parent._render(context)
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 167, in _render
    return self.nodelist.render(context)
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
  File "/usr/local/lib/python3.8/site-packages/django/template/loader_tags.py", line 63, in render
    result = block.nodelist.render(context)
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 1005, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 1005, in <listcomp>
    return SafeString("".join([node.render_annotated(context) for node in self]))
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 966, in render_annotated
    return self.render(context)
  File "/usr/local/lib/python3.8/site-packages/django/template/loader_tags.py", line 197, in render
    template = context.template.engine.select_template(template_name)
  File "/usr/local/lib/python3.8/site-packages/django/template/engine.py", line 206, in select_template
    return self.get_template(template_name)
  File "/usr/local/lib/python3.8/site-packages/django/template/engine.py", line 175, in get_template
    template, origin = self.find_template(template_name)
  File "/usr/local/lib/python3.8/site-packages/django/template/engine.py", line 157, in find_template
    template = loader.get_template(name, skip=skip)
  File "/usr/local/lib/python3.8/site-packages/django/template/loaders/cached.py", line 57, in get_template
    template = super().get_template(template_name, skip)
  File "/usr/local/lib/python3.8/site-packages/django/template/loaders/base.py", line 28, in get_template
    return Template(
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 154, in __init__
    self.nodelist = self.compile_nodelist()
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 200, in compile_nodelist
    return parser.parse()
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 507, in parse
    self.invalid_block_tag(token, command, parse_until)
  File "/usr/local/lib/python3.8/site-packages/django/template/base.py", line 568, in invalid_block_tag
    raise self.error(
django.template.exceptions.TemplateSyntaxError: Invalid block tag on line 21: 'static'. Did you forget to register or load this tag?
ERROR [2022-11-15 05:34:10,114] basehttp "GET / HTTP/1.1" 500 205539
WARNING [2022-11-15 05:34:10,270] log Not Found: /favicon.ico
WARNING [2022-11-15 05:34:10,271] basehttp "GET /favicon.ico HTTP/1.1" 404 3284
INFO [2022-11-15 05:34:28,067] basehttp "GET / HTTP/1.1" 200 7683
INFO [2022-11-15 05:34:28,089] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:34:28,151] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 304 0
INFO [2022-11-15 05:34:28,158] basehttp "GET /static/images/Rentabilidad-promedio1.png HTTP/1.1" 200 20820
INFO [2022-11-15 05:37:45,495] basehttp "GET / HTTP/1.1" 200 7626
INFO [2022-11-15 05:37:45,518] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:37:45,537] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 304 0
INFO [2022-11-15 05:37:45,560] basehttp "GET /static/images/Rentabilidad-promedio1.png HTTP/1.1" 304 0
INFO [2022-11-15 05:37:45,702] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 304 0
INFO [2022-11-15 05:37:47,584] basehttp "GET / HTTP/1.1" 200 7626
INFO [2022-11-15 05:37:47,608] basehttp "GET /static/style.css HTTP/1.1" 200 1122
INFO [2022-11-15 05:37:47,665] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:37:47,671] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:37:47,673] basehttp "GET /static/images/Rentabilidad-promedio1.png HTTP/1.1" 200 20820
INFO [2022-11-15 05:37:47,782] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:37:47,783] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:37:47,834] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:38:44,392] basehttp "GET / HTTP/1.1" 200 7684
INFO [2022-11-15 05:38:44,434] basehttp "GET /static/images/Rentabilidad-promedio1.png HTTP/1.1" 304 0
INFO [2022-11-15 05:39:22,336] basehttp "GET / HTTP/1.1" 200 7739
INFO [2022-11-15 05:39:22,374] basehttp "GET /static/images/Rentabilidad-promedio1.png HTTP/1.1" 304 0
INFO [2022-11-15 05:39:29,382] basehttp "GET / HTTP/1.1" 200 7739
INFO [2022-11-15 05:39:29,398] basehttp "GET /static/style.css HTTP/1.1" 200 1122
INFO [2022-11-15 05:39:29,450] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:39:29,456] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:39:29,460] basehttp "GET /static/images/Rentabilidad-promedio1.png HTTP/1.1" 200 20820
INFO [2022-11-15 05:39:29,466] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:39:29,571] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:39:29,628] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:40:00,257] basehttp "GET / HTTP/1.1" 200 7747
INFO [2022-11-15 05:40:02,046] basehttp "GET / HTTP/1.1" 200 7747
INFO [2022-11-15 05:40:02,066] basehttp "GET /static/style.css HTTP/1.1" 200 1122
INFO [2022-11-15 05:40:02,121] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:40:02,128] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:40:02,132] basehttp "GET /static/images/Rentabilidad-promedio1.png HTTP/1.1" 200 20820
INFO [2022-11-15 05:40:02,137] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:40:02,265] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:40:02,324] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:40:47,093] basehttp "GET / HTTP/1.1" 200 7683
INFO [2022-11-15 05:40:47,150] basehttp "GET /static/images/Rentabilidad-promedio1.png HTTP/1.1" 304 0
INFO [2022-11-15 05:43:39,676] basehttp "GET / HTTP/1.1" 200 7689
INFO [2022-11-15 05:43:39,693] basehttp "GET /static/style.css HTTP/1.1" 304 0
INFO [2022-11-15 05:43:39,711] basehttp "GET /static/images/Rentabilidad-promedio1.png HTTP/1.1" 304 0
INFO [2022-11-15 05:43:42,097] basehttp "GET / HTTP/1.1" 200 7689
INFO [2022-11-15 05:43:42,116] basehttp "GET /static/style.css HTTP/1.1" 200 1122
INFO [2022-11-15 05:43:42,170] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:43:42,174] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:43:42,177] basehttp "GET /static/images/Rentabilidad-promedio1.png HTTP/1.1" 200 20820
INFO [2022-11-15 05:43:42,271] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:43:42,272] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:43:42,423] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
INFO [2022-11-15 05:43:55,962] basehttp "GET / HTTP/1.1" 200 7696
INFO [2022-11-15 05:43:55,982] basehttp "GET /static/style.css HTTP/1.1" 200 1122
INFO [2022-11-15 05:43:56,040] basehttp "GET /static/images/LogoCrema.png HTTP/1.1" 200 48193
INFO [2022-11-15 05:43:56,045] basehttp "GET /static/images/Imagenportada.png HTTP/1.1" 200 498661
INFO [2022-11-15 05:43:56,048] basehttp "GET /static/images/Rentabilidad-promedio1.png HTTP/1.1" 200 20820
INFO [2022-11-15 05:43:56,151] basehttp "GET /static/images/Fondo-1.png HTTP/1.1" 200 169620
INFO [2022-11-15 05:43:56,155] basehttp "GET /static/images/Fondo-2.png HTTP/1.1" 200 178095
INFO [2022-11-15 05:43:56,208] basehttp "GET /static/images/favicon.ico HTTP/1.1" 200 318
